timestamp,ICMP loss,ICMP ping,ICMP response time,B2_Bits_ received,B2_Bits_ sent,B2_ Duplex_ status,B2_Inbound_packets_ discarded,B2_Inbound_ packets_ with_ errors,B2_ Interface_ type,B2_ Operational_ status,B2_Outbound _packets_ discarded,B2_ Outbound_ packets_ with_ errors,B2_ Speed,B3_Bits_ received,B3_ Bits_ sent,B3_ Duplex_ status,B3_Inbound _packets_ discarded,B3_Inbound_ packets_ with_ errors,B3_Interface_ type,B3_ Operational_ status,B3_ Outbound_ packets_ discarded,B3_ Outbound_ packets_ with _errors,B3_ Speed,SNMP agent availability,Uptime (network),class,Device_name,Hop_to_server,Hop_to_core,downstream_dependents,path_up
1760264160,0,0,0,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,2,0,0,6,1,0,0,10000000,1,,H,CORE-R2,3,1,11,1
1760264220,100,0,0,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,2,0,0,6,1,0,0,10000000,1,,H,CORE-R2,3,1,11,1
1760264280,0,1,0.054633333,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,2,0,0,6,1,0,0,10000000,0,145,H,CORE-R2,3,1,11,1
1760264340,0,1,0.049666667,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,2,0,0,6,1,0,0,10000000,1,167,H,CORE-R2,3,1,11,1
1760264820,100,0,0,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,2,0,0,6,1,0,0,10000000,1,167,H,CORE-R2,3,1,11,1
1760264880,100,0,0,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,2,0,0,6,1,0,0,10000000,0,167,H,CORE-R2,3,1,11,1
1760264940,0,1,0.041866667,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,2,0,0,6,1,0,0,10000000,1,146,H,CORE-R2,3,1,11,1
1760265000,33.33333333,1,0.795,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,2,0,0,6,1,0,0,10000000,1,179,H,CORE-R2,3,1,11,1
1760265060,0,1,0.037333333,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,2,0,0,6,1,0,0,10000000,1,237,H,CORE-R2,3,1,11,1
1760265120,0,1,0.054933333,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,2,0,0,6,1,0,0,10000000,1,298,H,CORE-R2,3,1,11,1
1760265180,100,0,0,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,2,0,0,6,1,0,0,10000000,1,358,H,CORE-R2,3,1,11,1
1760266200,100,0,0,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,2,0,0,6,1,0,0,10000000,1,358,H,CORE-R2,3,1,11,1
1760266260,100,0,0,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,2,0,0,6,1,0,0,10000000,0,358,H,CORE-R2,3,1,11,1
1760266320,0,1,0.058766667,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,2,0,0,6,1,0,0,10000000,1,156,H,CORE-R2,3,1,11,1
1760266380,0,1,0.0377,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,2,0,0,6,1,0,0,10000000,1,186,H,CORE-R2,3,1,11,1
1760266440,0,1,0.039933333,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,2,0,0,6,1,0,0,10000000,1,247,H,CORE-R2,3,1,11,1
1760266500,0,1,0.0525,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,2,0,0,6,1,0,0,10000000,1,307,H,CORE-R2,3,1,11,1
1760266560,0,1,0.523,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,2,0,0,6,1,0,0,10000000,1,368,H,CORE-R2,3,1,11,1
1760266620,66.66666667,1,0.0818,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,2,0,0,6,1,0,0,10000000,1,428,H,CORE-R2,3,1,11,1
1760266680,100,0,0,195168,18032,2,0,0,6,1,0,0,10000000,17760,194992,2,0,0,6,1,0,0,10000000,1,487,F,CORE-R2,3,1,11,1
1760266740,100,0,0,364795,24520,2,0,0,6,1,0,0,10000000,24037,368981,2,0,0,6,1,0,0,10000000,1,599,F,CORE-R2,3,1,11,1
1760266800,100,0,0,534421,31008,2,0,0,6,1,0,0,10000000,30315,542971,2,0,0,6,1,0,0,10000000,1,599,F,CORE-R2,3,1,11,1
1760266860,100,0,0,704048,37496,2,0,0,6,1,0,0,10000000,36592,716960,2,0,0,6,1,0,0,10000000,1,672,F,CORE-R2,3,1,11,1
1760266920,100,0,0,491392,29552,2,0,0,6,1,0,0,10000000,28973,499435,2,0,0,6,1,0,0,10000000,1,737,F,CORE-R2,3,1,11,1
1760266980,100,0,0,278736,21608,2,0,0,6,1,0,0,10000000,21355,281909,2,0,0,6,1,0,0,10000000,1,788,F,CORE-R2,3,1,11,1
1760267040,100,0,0,66080,13664,2,0,0,6,1,0,0,10000000,13736,64384,2,0,0,6,1,0,0,10000000,1,859,F,CORE-R2,3,1,11,1
1760267100,100,0,0,98764,17078,2,0,0,6,1,0,0,10000000,16942,128558,2,0,0,6,1,0,0,10000000,1,908,H,CORE-R2,3,1,11,1
1760267160,100,0,0,131448,20492,2,0,0,6,1,0,0,10000000,20148,192732,2,0,0,6,1,0,0,10000000,1,968,H,CORE-R2,3,1,11,1
1760267220,100,0,0,164132,23906,2,0,0,6,1,0,0,10000000,23354,256906,2,0,0,6,1,0,0,10000000,1,968,H,CORE-R2,3,1,11,1
1760267280,100,0,0,196816,27320,2,0,0,6,1,0,0,10000000,26560,321080,2,0,0,6,1,0,0,10000000,1,1121,H,CORE-R2,3,1,11,1
1760267340,100,0,0,399644,23544,2,0,0,6,1,0,0,10000000,22836,294540,2,0,0,6,1,0,0,10000000,1,1162,H,CORE-R2,3,1,11,1
1760267400,100,0,0,602472,19768,2,0,0,6,1,0,0,10000000,19112,268000,2,0,0,6,1,0,0,10000000,1,1214,F,CORE-R2,3,1,11,1
1760267460,100,0,0,540592,19795,2,0,0,6,1,0,0,10000000,19125,317912,2,0,0,6,1,0,0,10000000,1,1273,F,CORE-R2,3,1,11,1
1760267520,100,0,0,478712,19821,2,0,0,6,1,0,0,10000000,19139,367824,2,0,0,6,1,0,0,10000000,1,1366,F,CORE-R2,3,1,11,1
1760267580,100,0,0,416832,19848,2,0,0,6,1,0,0,10000000,19152,417736,2,0,0,6,1,0,0,10000000,1,1397,F,CORE-R2,3,1,11,1
1760267640,100,0,0,425283,20629,2,0,0,6,1,0,0,10000000,20160,425632,2,0,0,6,1,0,0,10000000,1,1449,F,CORE-R2,3,1,11,1
1760267700,100,0,0,433733,21411,2,0,0,6,1,0,0,10000000,21168,433528,2,0,0,6,1,0,0,10000000,1,1509,F,CORE-R2,3,1,11,1
1760267760,100,0,0,442184,22192,2,0,0,6,1,0,0,10000000,22176,441424,2,0,0,6,1,0,0,10000000,1,1574,F,CORE-R2,3,1,11,1
1760267820,100,0,0,415123,21541,2,0,0,6,1,0,0,10000000,21285,414528,2,0,0,6,1,0,0,10000000,1,1628,H,CORE-R2,3,1,11,1
1760267880,100,0,0,388061,20891,2,0,0,6,1,0,0,10000000,20395,387632,2,0,0,6,1,0,0,10000000,1,1696,H,CORE-R2,3,1,11,1
1760267940,100,0,0,361000,20240,2,0,0,6,1,0,0,10000000,19504,360736,2,0,0,6,1,0,0,10000000,1,1755,F,CORE-R2,3,1,11,1
1760268000,100,0,0,356704,20176,2,0,0,6,1,0,0,10000000,19739,357216,2,0,0,6,1,0,0,10000000,1,1812,F,CORE-R2,3,1,11,1
1760268060,100,0,0,352408,20112,2,0,0,6,1,0,0,10000000,19973,353696,2,0,0,6,1,0,0,10000000,1,1869,F,CORE-R2,3,1,11,1
1760268120,100,0,0,348112,20048,2,0,0,6,1,0,0,10000000,20208,350176,2,0,0,6,1,0,0,10000000,1,1934,F,CORE-R2,3,1,11,1
1760268180,100,0,0,336483,19315,2,0,0,6,1,0,0,10000000,19256,336344,2,0,0,6,1,0,0,10000000,1,1989,H,CORE-R2,3,1,11,1
1760268240,100,0,0,324853,18581,2,0,0,6,1,0,0,10000000,18304,322512,2,0,0,6,1,0,0,10000000,1,2049,H,CORE-R2,3,1,11,1
1760268300,100,0,0,313224,17848,2,0,0,6,1,0,0,10000000,17352,308680,2,0,0,6,1,0,0,10000000,1,2110,F,CORE-R2,3,1,11,1
1760268360,100,0,0,317459,17757,2,0,0,6,1,0,0,10000000,17349,312765,2,0,0,6,1,0,0,10000000,1,2170,F,CORE-R2,3,1,11,1
1760268420,100,0,0,321693,17667,2,0,0,6,1,0,0,10000000,17347,316851,2,0,0,6,1,0,0,10000000,1,2230,F,CORE-R2,3,1,11,1
1760268480,100,0,0,325928,17576,2,0,0,6,1,0,0,10000000,17344,320936,2,0,0,6,1,0,0,10000000,1,2294,F,CORE-R2,3,1,11,1
1760268540,100,0,0,335851,18203,2,0,0,6,1,0,0,10000000,17960,335264,2,0,0,6,1,0,0,10000000,1,2356,H,CORE-R2,3,1,11,1
1760268600,100,0,0,345773,18829,2,0,0,6,1,0,0,10000000,18576,349592,2,0,0,6,1,0,0,10000000,1,2408,H,CORE-R2,3,1,11,1
1760268660,100,0,0,355696,19456,2,0,0,6,1,0,0,10000000,19192,363920,2,0,0,6,1,0,0,10000000,1,2504,F,CORE-R2,3,1,11,1
1760268720,100,0,0,361627,24824,2,0,0,6,1,0,0,10000000,24296,367296,2,0,0,6,1,0,0,10000000,1,2566,F,CORE-R2,3,1,11,1
1760268780,100,0,0,367557,30192,2,0,0,6,1,0,0,10000000,29400,370672,2,0,0,6,1,0,0,10000000,1,2588,F,CORE-R2,3,1,11,1
1760268840,100,0,0,373488,35560,2,0,0,6,1,0,0,10000000,34504,374048,2,0,0,6,1,0,0,10000000,1,2649,F,CORE-R2,3,1,11,1
1760268900,100,0,0,396261,34235,2,0,0,6,1,0,0,10000000,33437,394048,2,0,0,6,1,0,0,10000000,1,2707,F,CORE-R2,3,1,11,1
1760268960,100,0,0,419035,32909,2,0,0,6,1,0,0,10000000,32371,414048,2,0,0,6,1,0,0,10000000,1,2767,F,CORE-R2,3,1,11,1
1760269020,100,0,0,441808,31584,2,0,0,6,1,0,0,10000000,31304,434048,2,0,0,6,1,0,0,10000000,1,2828,F,CORE-R2,3,1,11,1
1760269080,100,0,0,377771,32387,2,0,0,6,1,0,0,10000000,32085,373283,2,0,0,6,1,0,0,10000000,1,2887,F,CORE-R2,3,1,11,1
1760269140,100,0,0,313733,33189,2,0,0,6,1,0,0,10000000,32867,312517,2,0,0,6,1,0,0,10000000,1,2947,F,CORE-R2,3,1,11,1
1760269200,100,0,0,249696,33992,2,0,0,6,1,0,0,10000000,33648,251752,2,0,0,6,1,0,0,10000000,1,3013,F,CORE-R2,3,1,11,1
1760269260,100,0,0,249283,29653,2,0,0,6,1,0,0,10000000,29339,250587,2,0,0,6,1,0,0,10000000,1,3075,F,CORE-R2,3,1,11,1
1760269320,100,0,0,248869,25315,2,0,0,6,1,0,0,10000000,25029,249421,2,0,0,6,1,0,0,10000000,1,3127,H,CORE-R2,3,1,11,1
1760269380,100,0,0,248456,20976,2,0,0,6,1,0,0,10000000,20720,248256,2,0,0,6,1,0,0,10000000,1,3213,H,CORE-R2,3,1,11,1
1760269440,100,0,0,297160,22448,2,0,0,6,1,0,0,10000000,22075,296888,2,0,0,6,1,0,0,10000000,1,3265,H,CORE-R2,3,1,11,1
1760269500,100,0,0,345864,23920,2,0,0,6,1,0,0,10000000,23429,345520,2,0,0,6,1,0,0,10000000,1,3308,H,CORE-R2,3,1,11,1
1760269560,100,0,0,394568,25392,2,0,0,6,1,0,0,10000000,24784,394152,2,0,0,6,1,0,0,10000000,1,3370,H,CORE-R2,3,1,11,1
1760269620,100,0,0,274955,18637,2,0,0,6,1,0,0,10000000,18099,274635,2,0,0,6,1,0,0,10000000,1,3427,H,CORE-R2,3,1,11,1
1760269680,100,0,0,155341,11883,2,0,0,6,1,0,0,10000000,11413,155117,2,0,0,6,1,0,0,10000000,1,3491,H,CORE-R2,3,1,11,1
1760269740,100,0,0,35728,5128,2,0,0,6,1,0,0,10000000,4728,35600,2,0,0,6,1,0,0,10000000,1,3548,H,CORE-R2,3,1,11,1
1760269800,100,0,0,87677,9171,2,0,0,6,1,0,0,10000000,8811,87520,2,0,0,6,,0,0,10000000,1,3607,H,CORE-R2,3,1,11,1
1760269860,100,0,0,139627,13213,2,0,0,6,1,0,0,10000000,12893,139440,2,0,0,6,1,0,0,10000000,1,3667,H,CORE-R2,3,1,11,1
1760269920,100,0,0,191576,17256,2,0,0,6,1,0,0,10000000,16976,191360,2,0,0,6,1,0,0,10000000,1,3730,H,CORE-R2,3,1,11,1
1760269980,100,0,0,217755,19133,2,0,0,6,1,0,0,10000000,18816,217429,2,0,0,6,1,0,0,10000000,1,3817,H,CORE-R2,3,1,11,1
1760270040,100,0,0,243933,21011,2,0,0,6,1,0,0,10000000,20656,243499,2,0,0,6,1,0,0,10000000,1,3847,H,CORE-R2,3,1,11,1
1760270100,100,0,0,270112,22888,2,0,0,6,1,0,0,10000000,22496,269568,2,0,0,6,1,0,0,10000000,1,3909,H,CORE-R2,3,1,11,1
1760270160,100,0,0,275021,20800,2,0,0,6,1,0,0,10000000,20451,274629,2,0,0,6,1,0,0,10000000,1,3967,H,CORE-R2,3,1,11,1
1760270220,100,0,0,279931,18712,2,0,0,6,1,0,0,10000000,18405,279691,2,0,0,6,1,0,0,10000000,1,4026,H,CORE-R2,3,1,11,1
1760270280,100,0,0,284840,16624,2,0,0,6,1,0,0,10000000,16360,284752,2,0,0,6,1,0,0,10000000,1,4089,H,CORE-R2,3,1,11,1
1760270340,66.66666667,1,0.978,190403,11651,2,0,0,6,1,0,0,10000000,11365,190285,2,0,0,6,1,0,0,10000000,1,4147,H,CORE-R2,3,1,11,1
1760270400,100,0,0,95965,6677,2,0,0,6,1,0,0,10000000,6371,95819,2,0,0,6,1,0,0,10000000,1,4208,H,CORE-R2,3,1,11,1
1760270460,100,0,0,1528,1704,2,0,0,6,1,0,0,10000000,1376,1352,2,0,0,6,1,0,0,10000000,1,4270,H,CORE-R2,3,1,11,1
1760270520,100,0,0,1944,1867,2,0,0,6,1,0,0,10000000,1557,1752,2,0,0,6,1,0,0,10000000,1,4328,H,CORE-R2,3,1,11,1
1760270580,100,0,0,2360,2029,2,0,0,6,1,0,0,10000000,1739,2152,2,0,0,6,1,0,0,10000000,1,4420,H,CORE-R2,3,1,11,1
1760270640,100,0,0,2776,2192,2,0,0,6,1,0,0,10000000,1920,2552,2,0,0,6,1,0,0,10000000,1,4449,H,CORE-R2,3,1,11,1
1760270700,100,0,0,2392,2040,2,0,0,6,1,0,0,10000000,1768,2179,2,0,0,6,1,0,0,10000000,1,4511,H,CORE-R2,3,1,11,1
1760270760,100,0,0,2008,1888,2,0,0,6,1,0,0,10000000,1616,1805,2,0,0,6,1,0,0,10000000,1,4568,H,CORE-R2,3,1,11,1
1760270820,100,0,0,1624,1736,2,0,0,6,1,0,0,10000000,1464,1432,2,0,0,6,1,0,0,10000000,1,4628,H,CORE-R2,3,1,11,1
1760270880,100,0,0,1901,1805,2,0,0,6,1,0,0,10000000,1533,1715,2,0,0,6,1,0,0,10000000,1,4688,H,CORE-R2,3,1,11,1
1760270940,100,0,0,2179,1875,2,0,0,6,1,0,0,10000000,1603,1997,2,0,0,6,1,0,0,10000000,1,4748,H,CORE-R2,3,1,11,1
1760271000,100,0,0,2456,1944,2,0,0,6,1,0,0,10000000,1672,2280,2,0,0,6,1,0,0,10000000,1,4809,H,CORE-R2,3,1,11,1
1760271060,100,0,0,2123,1827,2,0,0,6,1,0,0,10000000,1571,1963,2,0,0,6,1,0,0,10000000,1,4868,H,CORE-R2,3,1,11,1
1760271120,100,0,0,1789,1709,2,0,0,6,1,0,0,10000000,1469,1645,2,0,0,6,1,0,0,10000000,1,4927,H,CORE-R2,3,1,11,1
1760271180,100,0,0,1456,1592,2,0,0,6,1,0,0,10000000,1368,1328,2,0,0,6,1,0,0,10000000,1,4988,H,CORE-R2,3,1,11,1
1760271240,100,0,0,1640,1691,2,0,0,6,1,0,0,10000000,1440,1475,2,0,0,6,1,0,0,10000000,1,5047,H,CORE-R2,3,1,11,1
1760271300,100,0,0,1824,1789,2,0,0,6,1,0,0,10000000,1512,1621,2,0,0,6,1,0,0,10000000,1,5108,H,CORE-R2,3,1,11,1
1760271360,100,0,0,2008,1888,2,0,0,6,1,0,0,10000000,1584,1768,2,0,0,6,1,0,0,10000000,1,5169,H,CORE-R2,3,1,11,1
1760271420,100,0,0,1851,1835,2,0,0,6,1,0,0,10000000,1536,1632,2,0,0,6,1,0,0,10000000,1,5228,H,CORE-R2,3,1,11,1
1760271480,100,0,0,1693,1781,2,0,0,6,1,0,0,10000000,1488,1496,2,0,0,6,1,0,0,10000000,1,5288,H,CORE-R2,3,1,11,1
1760271540,0,1,0.353433333,1536,1728,2,0,0,6,1,0,0,10000000,1440,1360,2,0,0,6,1,0,0,10000000,1,5348,H,CORE-R2,3,1,11,1
1760271600,100,0,0,1525,1707,2,0,0,6,1,0,0,10000000,1395,1333,2,0,0,6,1,0,0,10000000,1,5407,H,CORE-R2,3,1,11,1
1760271660,100,0,0,1515,1685,2,0,0,6,1,0,0,10000000,1349,1307,2,0,0,6,1,0,0,10000000,1,5467,H,CORE-R2,3,1,11,1
1760271720,100,0,0,1504,1664,2,0,0,6,1,0,0,10000000,1304,1280,2,0,0,6,1,0,0,10000000,1,5528,H,CORE-R2,3,1,11,1
1760271780,0,1,0.501666667,2109,1779,2,0,0,6,1,0,0,10000000,1445,1893,2,0,0,6,1,0,0,10000000,1,5587,H,CORE-R2,3,1,11,1
1760271840,0,1,0.052733333,2715,1893,2,0,0,6,1,0,0,10000000,1587,2507,2,0,0,6,1,0,0,10000000,1,5647,H,CORE-R2,3,1,11,1
1760271900,0,1,0.0433,3320,2008,2,0,0,6,1,0,0,10000000,1728,3120,2,0,0,6,1,0,0,10000000,0,5708,H,CORE-R2,3,1,11,1
1760295660,0,0,0,799363,66810,2,0,0,6,1,0,0,10000000,66507,798044,2,0,0,6,1,0,0,10000000,1,5708,H,CORE-R2,3,1,11,1
1760295720,100,0,0,801373,66974,2,0,0,6,1,0,0,10000000,66670,800051,2,0,0,6,1,0,0,10000000,0,129,H,CORE-R2,3,1,11,1
1760295780,0,1,0.0502,803383,67137,2,0,0,6,1,0,0,10000000,66834,802058,2,0,0,6,1,0,0,10000000,1,149,H,CORE-R2,3,1,11,1
1760295840,100,0,0,805393,67301,2,0,0,6,1,0,0,10000000,66997,804066,2,0,0,6,1,0,0,10000000,1,213,T,CORE-R2,3,1,11,1
1760295900,66.66666667,1,0.94,807404,67465,2,0,0,6,1,0,0,10000000,67161,806073,2,0,0,6,1,0,0,10000000,1,271,T,CORE-R2,3,1,11,1
1760295960,100,0,0,809414,67628,2,0,0,6,1,0,0,10000000,67324,808081,2,0,0,6,1,0,0,10000000,1,331,T,CORE-R2,3,1,11,1
1760296020,100,0,0,811424,67792,2,0,0,6,1,0,0,10000000,67488,810088,2,0,0,6,1,0,0,10000000,1,391,T,CORE-R2,3,1,11,1
1760296080,100,0,0,857400,80360,2,0,0,6,1,0,0,10000000,80453,854272,2,0,0,6,1,0,0,10000000,1,450,T,CORE-R2,3,1,11,1
1760296140,100,0,0,903376,92928,2,0,0,6,1,0,0,10000000,93419,898456,2,0,0,6,1,0,0,10000000,1,511,T,CORE-R2,3,1,11,1
1760296200,100,0,0,949352,105496,2,0,0,6,1,0,0,10000000,106384,942640,2,0,0,6,1,0,0,10000000,1,571,T,CORE-R2,3,1,11,1
1760296260,100,0,0,843781,90877,2,0,0,6,1,0,0,10000000,91389,838611,2,0,0,6,1,0,0,10000000,1,631,T,CORE-R2,3,1,11,1
1760296320,0,1,0.113966667,738211,76259,2,0,0,6,1,0,0,10000000,76395,734581,2,0,0,6,1,0,0,10000000,1,689,H,CORE-R2,3,1,11,1
1760296380,0,1,0.147233333,632640,61640,2,0,0,6,1,0,0,10000000,61400,630552,2,0,0,6,1,0,0,10000000,1,749,H,CORE-R2,3,1,11,1
1760296440,0,1,0.1415,516960,51976,2,0,0,6,1,0,0,10000000,51752,515517,2,0,0,6,1,0,0,10000000,1,809,H,CORE-R2,3,1,11,1
1760296500,0,1,0.093333333,401280,42312,2,0,0,6,1,0,0,10000000,42104,400483,2,0,0,6,1,0,0,10000000,1,869,H,CORE-R2,3,1,11,1
1760296560,0,1,0.048533333,285600,32648,2,0,0,6,1,0,0,10000000,32456,285448,2,0,0,6,1,0,0,10000000,1,929,H,CORE-R2,3,1,11,1
1760296620,0,1,0.109333333,310509,45477,2,0,0,6,1,0,0,10000000,45221,310283,2,0,0,6,1,0,0,10000000,1,989,H,CORE-R2,3,1,11,1
1760296680,0,1,0.3424,335419,58307,2,0,0,6,1,0,0,10000000,57987,335117,2,0,0,6,1,0,0,10000000,1,1050,H,CORE-R2,3,1,11,1
1760296740,0,1,0.076233333,360328,71136,2,0,0,6,1,0,0,10000000,70752,359952,2,0,0,6,1,0,0,10000000,1,1110,H,CORE-R2,3,1,11,1
1760296800,100,0,0,438747,110120,2,0,0,6,1,0,0,10000000,109845,438432,2,0,0,6,1,0,0,10000000,1,1171,T,CORE-R2,3,1,11,1
1760296860,100,0,0,517165,149104,2,0,0,6,1,0,0,10000000,148939,516912,2,0,0,6,1,0,0,10000000,1,1231,T,CORE-R2,3,1,11,1
1760296920,0,1,0.1306,595584,188088,2,0,0,6,1,0,0,10000000,188032,595392,2,0,0,6,1,0,0,10000000,1,1289,H,CORE-R2,3,1,11,1
1760296980,33.33333333,1,0.6375,588011,185539,2,0,0,6,1,0,0,10000000,184803,588061,2,0,0,6,1,0,0,10000000,1,1350,H,CORE-R2,3,1,11,1
1760297040,100,0,0,580437,182989,2,0,0,6,1,0,0,10000000,181573,580731,2,0,0,6,1,0,0,10000000,1,1411,T,CORE-R2,3,1,11,1
1760297100,100,0,0,572864,180440,2,0,0,6,1,0,0,10000000,178344,573400,2,0,0,6,1,0,0,10000000,1,1477,T,CORE-R2,3,1,11,1
1760297160,100,0,0,560213,220901,2,0,0,6,1,0,0,10000000,220064,560741,2,0,0,6,1,0,0,10000000,1,1531,T,CORE-R2,3,1,11,1
1760297220,0,1,0.1441,547563,261363,2,0,0,6,1,0,0,10000000,261784,548083,2,0,0,6,1,0,0,10000000,1,1590,H,CORE-R2,3,1,11,1
1760297280,0,1,0.683,534912,301824,2,0,0,6,1,0,0,10000000,303504,535424,2,0,0,6,1,0,0,10000000,1,1650,H,CORE-R2,3,1,11,1
1760297340,0,1,0.067333333,475675,224523,2,0,0,6,1,0,0,10000000,225472,475960,2,0,0,6,1,0,0,10000000,1,1709,H,CORE-R2,3,1,11,1
1760297400,33.33333333,1,0.4841,416437,147221,2,0,0,6,1,0,0,10000000,147440,416496,2,0,0,6,1,0,0,10000000,1,1770,H,CORE-R2,3,1,11,1
1760297460,0,1,0.156166667,357200,69920,2,0,0,6,1,0,0,10000000,69408,357032,2,0,0,6,1,0,0,10000000,1,1830,H,CORE-R2,3,1,11,1
1760297520,100,0,0,486813,72995,2,0,0,6,1,0,0,10000000,72355,486667,2,0,0,6,1,0,0,10000000,1,1891,T,CORE-R2,3,1,11,1
1760297580,100,0,0,616427,76069,2,0,0,6,1,0,0,10000000,75301,616301,2,0,0,6,1,0,0,10000000,1,1951,T,CORE-R2,3,1,11,1
1760297640,100,0,0,746040,79144,2,0,0,6,1,0,0,10000000,78248,745936,2,0,0,6,1,0,0,10000000,1,2011,T,CORE-R2,3,1,11,1
1760297700,100,0,0,774037,88131,2,0,0,6,1,0,0,10000000,87435,773605,2,0,0,6,1,0,0,10000000,1,2072,T,CORE-R2,3,1,11,1
1760297760,100,0,0,802035,97117,2,0,0,6,1,0,0,10000000,96621,801275,2,0,0,6,1,0,0,10000000,1,2131,T,CORE-R2,3,1,11,1
1760297820,100,0,0,830032,106104,2,0,0,6,1,0,0,10000000,105808,828944,2,0,0,6,1,0,0,10000000,1,2190,T,CORE-R2,3,1,11,1
1760297880,100,0,0,830067,110867,2,0,0,6,1,0,0,10000000,110597,829619,2,0,0,6,1,0,0,10000000,1,2275,T,CORE-R2,3,1,11,1
1760297940,100,0,0,830101,115629,2,0,0,6,1,0,0,10000000,115387,830293,2,0,0,6,1,0,0,10000000,1,2311,T,CORE-R2,3,1,11,1
1760298000,100,0,0,830136,120392,2,0,0,6,1,0,0,10000000,120176,830968,2,0,0,6,1,0,0,10000000,1,2372,T,CORE-R2,3,1,11,1
1760298060,100,0,0,772368,150112,2,0,0,6,1,0,0,10000000,149864,772931,2,0,0,6,1,0,0,10000000,1,2443,T,CORE-R2,3,1,11,1
1760298120,100,0,0,714600,179832,2,0,0,6,1,0,0,10000000,179552,714893,2,0,0,6,1,0,0,10000000,1,2491,T,CORE-R2,3,1,11,1
1760298180,100,0,0,656832,209552,2,0,0,6,1,0,0,10000000,209240,656856,2,0,0,6,1,0,0,10000000,1,2551,T,CORE-R2,3,1,11,1
1760298240,100,0,0,618448,213901,2,0,0,6,1,0,0,10000000,213659,618408,2,0,0,6,1,0,0,10000000,1,2610,T,CORE-R2,3,1,11,1
1760298300,100,0,0,580064,218251,2,0,0,6,1,0,0,10000000,218077,579960,2,0,0,6,1,0,0,10000000,1,2671,T,CORE-R2,3,1,11,1
1760298360,100,0,0,541680,222600,2,0,0,6,1,0,0,10000000,222496,541512,2,0,0,6,1,0,0,10000000,1,2734,T,CORE-R2,3,1,11,1
1760298420,100,0,0,468984,222160,2,0,0,6,1,0,0,10000000,221949,468821,2,0,0,6,1,0,0,10000000,1,2791,T,CORE-R2,3,1,11,1
1760298480,0,1,0.148333333,396288,221720,2,0,0,6,1,0,0,10000000,221403,396131,2,0,0,6,1,0,0,10000000,1,2849,H,CORE-R2,3,1,11,1
1760298540,100,0,0,323592,221280,2,0,0,6,1,0,0,10000000,220856,323440,2,0,0,6,1,0,0,10000000,1,2911,T,CORE-R2,3,1,11,1
1760298600,100,0,0,391864,178387,2,0,0,6,1,0,0,10000000,178013,391787,2,0,0,6,1,0,0,10000000,1,2970,T,CORE-R2,3,1,11,1
1760298660,100,0,0,460136,135493,2,0,0,6,1,0,0,10000000,135171,460133,2,0,0,6,1,0,0,10000000,1,3031,T,CORE-R2,3,1,11,1
1760298720,100,0,0,528408,92600,2,0,0,6,1,0,0,10000000,92328,528480,2,0,0,6,1,0,0,10000000,1,3091,T,CORE-R2,3,1,11,1
1760298780,100,0,0,568045,77701,2,0,0,6,1,0,0,10000000,77437,567979,2,0,0,6,1,0,0,10000000,1,3157,T,CORE-R2,3,1,11,1
1760298840,0,1,0.217666667,607683,62803,2,0,0,6,1,0,0,10000000,62547,607477,2,0,0,6,1,0,0,10000000,1,3210,H,CORE-R2,3,1,11,1
1760298900,0,1,0.088266667,647320,47904,2,0,0,6,1,0,0,10000000,47656,646976,2,0,0,6,1,0,0,10000000,1,3269,H,CORE-R2,3,1,11,1
1760298960,0,1,0.0641,622760,45904,2,0,0,6,1,0,0,10000000,45659,622440,2,0,0,6,1,0,0,10000000,1,3329,H,CORE-R2,3,1,11,1
1760299020,100,0,0,598200,43904,2,0,0,6,1,0,0,10000000,43661,597904,2,0,0,6,1,0,0,10000000,1,3391,T,CORE-R2,3,1,11,1
1760299080,0,1,0.116066667,573640,41904,2,0,0,6,1,0,0,10000000,41664,573368,2,0,0,6,1,0,0,10000000,1,3450,H,CORE-R2,3,1,11,1
1760299140,0,1,0.093333333,603333,49339,2,0,0,6,1,0,0,10000000,49051,602864,2,0,0,6,1,0,0,10000000,1,3509,H,CORE-R2,3,1,11,1
1760299200,100,0,0,633027,56773,2,0,0,6,1,0,0,10000000,56437,632360,2,0,0,6,1,0,0,10000000,1,3571,T,CORE-R2,3,1,11,1
