timestamp,ICMP loss,ICMP ping,ICMP response time,B4_ Bits_ received,B4_Bits_ sent,B4_ Duplex_ status,B4_ Inbound_packets_ discarded,B4_ Inbound_ packets_ with_ errors,B4_ Interface_ type,B4_ Operational_ status,B4_Outbound _packets_ discarded,B4_ Outbound_ packets_ with_ errors,B4_ Speed,B5_Bits_ received,B5_ Bits_ sent,B5_Duplex_ status,B5_ Inbound_ packets _discarded,B5_ Inbound_ packets_ with_ errors,B5_ Interface_ type,B5_ Operational_ status,B5_Outbound_ packets_ discarded,B5_Outbound_ packets_ with_ errors,B5_ Speed,B6_ Bits_ received,B6_Bits_ sent,B6_ Duplex_ status,B6_ Inbound_ packets_ discarded,B6_ Inbound_ packets_ with_ errors,B6_ Interface_ type,B6_ Operational_ status,B6_ Outbound_ packets_ discarded,B6_ Outbound_ packets_ with_ errors,B6_ Speed,B7_ Bits _received,B7_ Bits_ sent, B7_Inbound_ packets_ discarded,B7_ Inbound_ packets_ with_ errors,B7_ Interface_ type,B7_ Operational_ status,B7_ Outbound_ packets_ discarded,B7_ Outbound_ packets_ with_ errors,B7_ Speed,SNMP agent availability,Uptime (network),class,Device_name,Hop_to_server,Hop_to_core,downstream_dependents,path_up
1760264160,100,0,0,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,3,0,0,6,1,0,0,100000000,-1,-1,0,0,6,1,0,0,100000000,1,-1,H,CORE-R3,4,2,10,1
1760264220,100,0,0,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,3,0,0,6,1,0,0,100000000,-1,-1,0,0,6,1,0,0,100000000,0,-1,H,CORE-R3,4,2,10,1
1760264280,0,1,0.051533333,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,3,0,0,6,1,0,0,100000000,-1,-1,0,0,6,1,0,0,100000000,1,160,H,CORE-R3,4,2,10,1
1760264340,0,1,0.0443,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,3,0,0,6,1,0,0,100000000,-1,-1,0,0,6,1,0,0,100000000,0,178,H,CORE-R3,4,2,10,1
1760264820,100,0,0,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,3,0,0,6,1,0,0,100000000,-1,-1,0,0,6,1,0,0,100000000,1,178,H,CORE-R3,4,2,10,1
1760264880,100,0,0,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,3,0,0,6,1,0,0,100000000,-1,-1,0,0,6,1,0,0,100000000,0,178,H,CORE-R3,4,2,10,1
1760264940,0,1,0.047233333,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,3,0,0,6,1,0,0,100000000,-1,-1,0,0,6,1,0,0,100000000,1,148,H,CORE-R3,4,2,10,1
1760265000,0,1,0.06,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,3,0,0,6,1,0,0,100000000,-1,-1,0,0,6,1,0,0,100000000,1,180,H,CORE-R3,4,2,10,1
1760265060,0,1,0.0514,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,3,0,0,6,1,0,0,100000000,-1,-1,0,0,6,1,0,0,100000000,1,240,H,CORE-R3,4,2,10,1
1760265120,0,1,0.0728,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,3,0,0,6,1,0,0,100000000,-1,-1,0,0,6,1,0,0,100000000,1,299,H,CORE-R3,4,2,10,1
1760265180,100,0,0,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,3,0,0,6,1,0,0,100000000,-1,-1,0,0,6,1,0,0,100000000,0,361,H,CORE-R3,4,2,10,1
1760266200,100,0,0,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,3,0,0,6,1,0,0,100000000,-1,-1,0,0,6,1,0,0,100000000,1,361,H,CORE-R3,4,2,10,1
1760266260,100,0,0,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,3,0,0,6,1,0,0,100000000,-1,-1,0,0,6,1,0,0,100000000,0,361,H,CORE-R3,4,2,10,1
1760266320,0,1,0.053333333,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,3,0,0,6,1,0,0,100000000,-1,-1,0,0,6,1,0,0,100000000,1,150,H,CORE-R3,4,2,10,1
1760266380,0,1,0.0466,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,3,0,0,6,1,0,0,100000000,-1,-1,0,0,6,1,0,0,100000000,1,188,H,CORE-R3,4,2,10,1
1760266440,0,1,0.0424,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,3,0,0,6,1,0,0,100000000,-1,-1,0,0,6,1,0,0,100000000,1,249,H,CORE-R3,4,2,10,1
1760266500,0,1,0.0422,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,3,0,0,6,1,0,0,100000000,-1,-1,0,0,6,1,0,0,100000000,1,309,H,CORE-R3,4,2,10,1
1760266560,0,1,0.508333333,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,3,0,0,6,1,0,0,100000000,-1,-1,0,0,6,1,0,0,100000000,1,370,H,CORE-R3,4,2,10,1
1760266620,100,0,0,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,2,0,0,6,1,0,0,10000000,-1,-1,3,0,0,6,1,0,0,100000000,-1,-1,0,0,6,1,0,0,100000000,1,430,H,CORE-R3,4,2,10,1
1760266680,100,0,0,194320,17720,2,0,0,6,1,0,0,10000000,664,704,2,0,0,6,1,0,0,10000000,744,720,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,489,F,CORE-R3,4,2,10,1
1760266740,100,0,0,358435,20874,2,0,0,6,1,0,0,10000000,608,662,2,0,0,6,1,0,0,10000000,661,640,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,489,F,CORE-R3,4,2,10,1
1760266800,100,0,0,522549,24028,2,0,0,6,1,0,0,10000000,552,620,2,0,0,6,1,0,0,10000000,579,560,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,604,F,CORE-R3,4,2,10,1
1760266860,100,0,0,686664,27182,2,0,0,6,1,0,0,10000000,496,578,2,0,0,6,1,0,0,10000000,496,480,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,604,F,CORE-R3,4,2,10,1
1760266920,100,0,0,480427,30336,2,0,0,6,1,0,0,10000000,475,536,2,0,0,6,1,0,0,10000000,4245,20205,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,693,F,CORE-R3,4,2,10,1
1760266980,100,0,0,274189,21316,2,0,0,6,1,0,0,10000000,453,456,2,0,0,6,1,0,0,10000000,7995,39931,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,791,F,CORE-R3,4,2,10,1
1760267040,100,0,0,67952,12296,2,0,0,6,1,0,0,10000000,432,376,2,0,0,6,1,0,0,10000000,11744,59656,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,864,F,CORE-R3,4,2,10,1
1760267100,100,0,0,129772,15918,2,0,0,6,1,0,0,10000000,466,426,2,0,0,6,1,0,0,10000000,15162,121290,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,918,H,CORE-R3,4,2,10,1
1760267160,100,0,0,191592,19540,2,0,0,6,1,0,0,10000000,500,476,2,0,0,6,1,0,0,10000000,18580,182924,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,982,H,CORE-R3,4,2,10,1
1760267220,100,0,0,253412,23162,2,0,0,6,1,0,0,10000000,534,526,2,0,0,6,1,0,0,10000000,21998,244558,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,982,H,CORE-R3,4,2,10,1
1760267280,100,0,0,315232,26784,2,0,0,6,1,0,0,10000000,568,576,2,0,0,6,1,0,0,10000000,25416,306192,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,1131,H,CORE-R3,4,2,10,1
1760267340,100,0,0,296548,23556,2,0,0,6,1,0,0,10000000,536,552,2,0,0,6,1,0,0,10000000,21564,310852,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,1154,H,CORE-R3,4,2,10,1
1760267400,100,0,0,277864,20328,2,0,0,6,1,0,0,10000000,504,528,2,0,0,6,1,0,0,10000000,17712,315512,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,1217,F,CORE-R3,4,2,10,1
1760267460,100,0,0,326120,19979,2,0,0,6,1,0,0,10000000,544,573,2,0,0,6,1,0,0,10000000,17979,348355,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,1284,F,CORE-R3,4,2,10,1
1760267520,100,0,0,374376,19629,2,0,0,6,1,0,0,10000000,584,619,2,0,0,6,1,0,0,10000000,18245,381197,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,1324,F,CORE-R3,4,2,10,1
1760267580,100,0,0,422632,19280,2,0,0,6,1,0,0,10000000,624,664,2,0,0,6,1,0,0,10000000,18512,414040,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,1401,F,CORE-R3,4,2,10,1
1760267640,100,0,0,428392,20267,2,0,0,6,1,0,0,10000000,728,1152,2,0,0,6,1,0,0,10000000,19043,422973,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,1451,F,CORE-R3,4,2,10,1
1760267700,100,0,0,434152,21253,2,0,0,6,1,0,0,10000000,832,1640,2,0,0,6,1,0,0,10000000,19573,431907,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,1511,F,CORE-R3,4,2,10,1
1760267760,100,0,0,439912,22240,2,0,0,6,1,0,0,10000000,936,2128,2,0,0,6,1,0,0,10000000,20104,440840,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,1577,F,CORE-R3,4,2,10,1
1760267820,100,0,0,409387,21421,2,0,0,6,1,0,0,10000000,1048,1845,2,0,0,6,1,0,0,10000000,19155,410536,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,1631,H,CORE-R3,4,2,10,1
1760267880,100,0,0,378861,20603,2,0,0,6,1,0,0,10000000,1160,1563,2,0,0,6,1,0,0,10000000,18205,380232,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,1691,H,CORE-R3,4,2,10,1
1760267940,100,0,0,348336,19784,2,0,0,6,1,0,0,10000000,1272,1280,2,0,0,6,1,0,0,10000000,17256,349928,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,1756,F,CORE-R3,4,2,10,1
1760268000,100,0,0,348917,19755,2,0,0,6,1,0,0,10000000,1144,1480,2,0,0,6,1,0,0,10000000,17275,342149,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,1816,F,CORE-R3,4,2,10,1
1760268060,100,0,0,349499,19725,2,0,0,6,1,0,0,10000000,1016,1680,2,0,0,6,1,0,0,10000000,17293,334371,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,1871,F,CORE-R3,4,2,10,1
1760268120,100,0,0,350080,19696,2,0,0,6,1,0,0,10000000,888,1880,2,0,0,6,1,0,0,10000000,17312,326592,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,1945,F,CORE-R3,4,2,10,1
1760268180,100,0,0,338112,18965,2,0,0,6,1,0,0,10000000,771,1443,2,0,0,6,1,0,0,10000000,16960,322373,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,1991,H,CORE-R3,4,2,10,1
1760268240,100,0,0,326144,18235,2,0,0,6,1,0,0,10000000,653,1005,2,0,0,6,1,0,0,10000000,16608,318155,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,2051,H,CORE-R3,4,2,10,1
1760268300,100,0,0,314176,17504,2,0,0,6,1,0,0,10000000,536,568,2,0,0,6,1,0,0,10000000,16256,313936,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,2116,F,CORE-R3,4,2,10,1
1760268360,100,0,0,318440,17544,2,0,0,6,1,0,0,10000000,496,528,2,0,0,6,1,0,0,10000000,16389,319800,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,2171,F,CORE-R3,4,2,10,1
1760268420,100,0,0,322704,17584,2,0,0,6,1,0,0,10000000,456,488,2,0,0,6,1,0,0,10000000,16523,325664,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,2231,F,CORE-R3,4,2,10,1
1760268480,100,0,0,326968,17624,2,0,0,6,1,0,0,10000000,416,448,2,0,0,6,1,0,0,10000000,16656,331528,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,2295,F,CORE-R3,4,2,10,1
1760268540,100,0,0,337224,18195,2,0,0,6,1,0,0,10000000,421,453,2,0,0,6,1,0,0,10000000,17157,340088,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,2351,H,CORE-R3,4,2,10,1
1760268600,100,0,0,347480,18765,2,0,0,6,1,0,0,10000000,427,459,2,0,0,6,1,0,0,10000000,17659,348648,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,2411,H,CORE-R3,4,2,10,1
1760268660,100,0,0,357736,19336,2,0,0,6,1,0,0,10000000,432,464,2,0,0,6,1,0,0,10000000,18160,357208,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,2508,F,CORE-R3,4,2,10,1
1760268720,100,0,0,365419,24587,2,0,0,6,1,0,0,10000000,717,520,2,0,0,6,1,0,0,10000000,22496,364453,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,2568,F,CORE-R3,4,2,10,1
1760268780,100,0,0,373101,29837,2,0,0,6,1,0,0,10000000,1003,576,2,0,0,6,1,0,0,10000000,26832,371699,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,2594,F,CORE-R3,4,2,10,1
1760268840,100,0,0,380784,35088,2,0,0,6,1,0,0,10000000,1288,632,2,0,0,6,1,0,0,10000000,31168,378944,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,2653,F,CORE-R3,4,2,10,1
1760268900,100,0,0,392936,33589,2,0,0,6,1,0,0,10000000,2104,6731,2,0,0,6,1,0,0,10000000,29781,387445,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,2709,F,CORE-R3,4,2,10,1
1760268960,100,0,0,405088,32091,2,0,0,6,1,0,0,10000000,2920,12829,2,0,0,6,1,0,0,10000000,28395,395947,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,2769,F,CORE-R3,4,2,10,1
1760269020,100,0,0,417240,30592,2,0,0,6,1,0,0,10000000,3736,18928,2,0,0,6,1,0,0,10000000,27008,404448,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,2830,F,CORE-R3,4,2,10,1
1760269080,100,0,0,370989,31928,2,0,0,6,1,0,0,10000000,2917,17272,2,0,0,6,1,0,0,10000000,28301,354592,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,2889,F,CORE-R3,4,2,10,1
1760269140,100,0,0,324739,33264,2,0,0,6,1,0,0,10000000,2099,15616,2,0,0,6,1,0,0,10000000,29595,304736,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,2949,F,CORE-R3,4,2,10,1
1760269200,100,0,0,278488,34600,2,0,0,6,1,0,0,10000000,1280,13960,2,0,0,6,1,0,0,10000000,30888,254880,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,3015,F,CORE-R3,4,2,10,1
1760269260,100,0,0,258960,29405,2,0,0,6,1,0,0,10000000,1240,9792,2,0,0,6,1,0,0,10000000,26088,241691,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,3077,F,CORE-R3,4,2,10,1
1760269320,66.66666667,1,0.93,239432,24211,2,0,0,6,1,0,0,10000000,1200,5624,2,0,0,6,1,0,0,10000000,21288,228501,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,3129,H,CORE-R3,4,2,10,1
1760269380,100,0,0,219904,19016,2,0,0,6,1,0,0,10000000,1160,1456,2,0,0,6,1,0,0,10000000,16488,215312,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,3222,H,CORE-R3,4,2,10,1
1760269440,100,0,0,287451,21821,2,0,0,6,1,0,0,10000000,981,1184,2,0,0,6,1,0,0,10000000,19456,284035,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,3266,H,CORE-R3,4,2,10,1
1760269500,100,0,0,354997,24627,2,0,0,6,1,0,0,10000000,803,912,2,0,0,6,1,0,0,10000000,22424,352757,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,3318,H,CORE-R3,4,2,10,1
1760269560,100,0,0,422544,27432,2,0,0,6,1,0,0,10000000,624,640,2,0,0,6,1,0,0,10000000,25392,421480,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,3374,H,CORE-R3,4,2,10,1
1760269620,100,0,0,289560,19387,2,0,0,6,1,0,0,10000000,565,584,2,0,0,6,1,0,0,10000000,17768,288595,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,3429,H,CORE-R3,4,2,10,1
1760269680,100,0,0,156576,11341,2,0,0,6,1,0,0,10000000,507,528,2,0,0,6,1,0,0,10000000,10144,155709,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,3489,H,CORE-R3,4,2,10,1
1760269740,100,0,0,23592,3296,2,0,0,6,1,0,0,10000000,448,472,2,0,0,6,1,0,0,10000000,2520,22824,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,3549,H,CORE-R3,4,2,10,1
1760269800,100,0,0,83448,8480,2,0,0,6,1,0,0,10000000,453,477,2,0,0,6,1,0,0,10000000,7171,83821,3,0,0,6,,0,0,100000000,0,0,0,0,6,,0,0,100000000,1,3609,H,CORE-R3,4,2,10,1
1760269860,100,0,0,143304,13664,2,0,0,6,1,0,0,10000000,459,483,2,0,0,6,1,0,0,10000000,11821,144819,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,3669,H,CORE-R3,4,2,10,1
1760269920,100,0,0,203160,18848,2,0,0,6,1,0,0,10000000,464,488,2,0,0,6,1,0,0,10000000,16472,205816,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,3734,H,CORE-R3,4,2,10,1
1760269980,100,0,0,221648,19595,2,0,0,6,1,0,0,10000000,453,483,2,0,0,6,1,0,0,10000000,17659,220573,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,3789,H,CORE-R3,4,2,10,1
1760270040,100,0,0,240136,20341,2,0,0,6,1,0,0,10000000,443,477,2,0,0,6,1,0,0,10000000,18845,235331,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,3849,H,CORE-R3,4,2,10,1
1760270100,100,0,0,258624,21088,2,0,0,6,1,0,0,10000000,432,472,2,0,0,6,1,0,0,10000000,20032,250088,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,3910,H,CORE-R3,4,2,10,1
1760270160,100,0,0,246731,19424,2,0,0,6,1,0,0,10000000,453,496,2,0,0,6,1,0,0,10000000,18371,261712,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,3969,H,CORE-R3,4,2,10,1
1760270220,100,0,0,234837,17760,2,0,0,6,1,0,0,10000000,475,520,2,0,0,6,1,0,0,10000000,16709,273336,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,4029,H,CORE-R3,4,2,10,1
1760270280,100,0,0,222944,16096,2,0,0,6,1,0,0,10000000,496,544,2,0,0,6,1,0,0,10000000,15048,284960,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,4090,H,CORE-R3,4,2,10,1
1760270340,100,0,0,149123,11205,2,0,0,6,1,0,0,10000000,461,507,2,0,0,6,1,0,0,10000000,10184,190131,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,4149,H,CORE-R3,4,2,10,1
1760270400,100,0,0,75301,6315,2,0,0,6,1,0,0,10000000,427,469,2,0,0,6,1,0,0,10000000,5320,95301,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,4209,H,CORE-R3,4,2,10,1
1760270460,100,0,0,1480,1424,2,0,0,6,1,0,0,10000000,392,432,2,0,0,6,1,0,0,10000000,456,472,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,4272,H,CORE-R3,4,2,10,1
1760270520,100,0,0,1789,1597,2,0,0,6,1,0,0,10000000,547,813,2,0,0,6,1,0,0,10000000,491,507,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,4330,H,CORE-R3,4,2,10,1
1760270580,100,0,0,2099,1771,2,0,0,6,1,0,0,10000000,701,1195,2,0,0,6,1,0,0,10000000,525,541,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,4390,H,CORE-R3,4,2,10,1
1760270640,100,0,0,2408,1944,2,0,0,6,1,0,0,10000000,856,1576,2,0,0,6,1,0,0,10000000,560,576,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,4451,H,CORE-R3,4,2,10,1
1760270700,100,0,0,2075,1797,2,0,0,6,1,0,0,10000000,720,1208,2,0,0,6,1,0,0,10000000,547,563,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,4510,H,CORE-R3,4,2,10,1
1760270760,100,0,0,1741,1651,2,0,0,6,1,0,0,10000000,584,840,2,0,0,6,1,0,0,10000000,533,549,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,4569,H,CORE-R3,4,2,10,1
1760270820,100,0,0,1408,1504,2,0,0,6,1,0,0,10000000,448,472,2,0,0,6,1,0,0,10000000,520,536,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,4630,H,CORE-R3,4,2,10,1
1760270880,100,0,0,1696,1584,2,0,0,6,1,0,0,10000000,541,645,2,0,0,6,1,0,0,10000000,472,491,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,4690,H,CORE-R3,4,2,10,1
1760270940,100,0,0,1984,1664,2,0,0,6,1,0,0,10000000,635,819,2,0,0,6,1,0,0,10000000,424,445,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,4749,H,CORE-R3,4,2,10,1
1760271000,100,0,0,2272,1744,2,0,0,6,1,0,0,10000000,728,992,2,0,0,6,1,0,0,10000000,376,400,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,4810,H,CORE-R3,4,2,10,1
1760271060,100,0,0,1917,1651,2,0,0,6,1,0,0,10000000,645,829,2,0,0,6,1,0,0,10000000,384,405,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,4869,H,CORE-R3,4,2,10,1
1760271120,100,0,0,1563,1557,2,0,0,6,1,0,0,10000000,563,667,2,0,0,6,1,0,0,10000000,392,411,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,4930,H,CORE-R3,4,2,10,1
1760271180,100,0,0,1208,1464,2,0,0,6,1,0,0,10000000,480,504,2,0,0,6,1,0,0,10000000,400,416,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,4989,H,CORE-R3,4,2,10,1
1760271240,100,0,0,1381,1528,2,0,0,6,1,0,0,10000000,459,488,2,0,0,6,1,0,0,10000000,411,432,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,5050,H,CORE-R3,4,2,10,1
1760271300,100,0,0,1555,1592,2,0,0,6,1,0,0,10000000,437,472,2,0,0,6,1,0,0,10000000,421,448,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,5109,H,CORE-R3,4,2,10,1
1760271360,100,0,0,1728,1656,2,0,0,6,1,0,0,10000000,416,456,2,0,0,6,1,0,0,10000000,432,464,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,5171,H,CORE-R3,4,2,10,1
1760271420,100,0,0,1605,1568,2,0,0,6,1,0,0,10000000,427,459,2,0,0,6,1,0,0,10000000,440,464,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,5231,H,CORE-R3,4,2,10,1
1760271480,100,0,0,1483,1480,2,0,0,6,1,0,0,10000000,437,461,2,0,0,6,1,0,0,10000000,448,464,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,5290,H,CORE-R3,4,2,10,1
1760271540,0,1,0.511666667,1360,1392,2,0,0,6,1,0,0,10000000,448,464,2,0,0,6,1,0,0,10000000,456,464,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,5349,H,CORE-R3,4,2,10,1
1760271600,100,0,0,1299,1413,2,0,0,6,1,0,0,10000000,440,459,2,0,0,6,1,0,0,10000000,445,459,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,5409,H,CORE-R3,4,2,10,1
1760271660,100,0,0,1237,1435,2,0,0,6,1,0,0,10000000,432,453,2,0,0,6,1,0,0,10000000,435,453,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,5469,H,CORE-R3,4,2,10,1
1760271720,100,0,0,1176,1456,2,0,0,6,1,0,0,10000000,424,448,2,0,0,6,1,0,0,10000000,424,448,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,5529,H,CORE-R3,4,2,10,1
1760271780,0,1,0.497666667,1803,1549,2,0,0,6,1,0,0,10000000,573,1067,2,0,0,6,1,0,0,10000000,419,448,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,5589,H,CORE-R3,4,2,10,1
1760271840,0,1,0.051966667,2429,1643,2,0,0,6,1,0,0,10000000,723,1685,2,0,0,6,1,0,0,10000000,413,448,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,5649,H,CORE-R3,4,2,10,1
1760271900,0,1,0.048266667,3056,1736,2,0,0,6,1,0,0,10000000,872,2304,2,0,0,6,1,0,0,10000000,408,448,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,0,5710,H,CORE-R3,4,2,10,1
1760295660,100,0,0,804071,66704,2,0,0,6,1,0,0,10000000,1329,3147,2,0,0,6,1,0,0,10000000,25185,438641,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,0,5710,H,CORE-R3,4,2,10,1
