timestamp,ICMP loss,ICMP ping,ICMP response time,B12_ Bits_ received,B12_ Bits_ sent,B12_Duplex_ status,B12_ Inbound_ packets_ discarded,B12_ Inbound_ packets_ with_ errors,B12_Interface_ type,B12_ Operational_ status,B12_Outbound_ packets_ discarded,B12_Outbound_ packets_ with_ errors,B12_ Speed,B13_ Bits_ received,B13_ Bits_ sent,B13_ Duplex_ status,B13_ Inbound_ packets_ discarded,B13_ Inbound_ packets_ with_ errors,B13_ Interface type,B13_ Operational_ status,B13_ Outbound_ packets_ discarded,B13_Outbound_ packets_ with_ errors,B13_Speed,C3_ Bits_ received,C3_ Bits_ sent,C3_ Duplex_ status,C3_ Inbound_ packets_ discarded,C3_ Inbound_ packets_ with_ errors,C3_ Interface_ type,C3_Operational_ status,C3_ Outbound_ packets_ discarded,C3_ Outbound_ packets_ with_ errors,C3_ Speed,B14_Bits_ received,B14_ Bits_ sent,B14_Inbound_ packets_ discarded,B14_Inbound_ packets_ with_ errors,B14_Interface_ type,B14_ Operational_ status,B14_ Outbound_ packets_ discarded,B14_ Outbound_ packets_ with_ errors,B14_ Speed,SNMP agent availability,Uptime (network),class,router_name,hop_to_server,hop_to_core,downstream_dependents,path_up
1761158220,100,0,0,120,168,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,19872,532328,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,29504,T,CORE-R6,5,3,1,1
1761158280,100,0,0,120,168,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,19808,533125,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,29561,T,CORE-R6,5,3,1,1
1761158340,100,0,0,120,168,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,19744,533923,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,29620,T,CORE-R6,5,3,1,1
1761158400,100,0,0,120,168,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,19680,534720,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,29683,T,CORE-R6,5,3,1,1
1761158460,100,0,0,125,173,2,0,0,6,1,0,0,10000000,125,173,2,0,0,6,1,0,0,10000000,20453,526208,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,29740,T,CORE-R6,5,3,1,1
1761158520,100,0,0,131,179,2,0,0,6,1,0,0,10000000,131,179,2,0,0,6,1,0,0,10000000,21227,517696,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,29802,T,CORE-R6,5,3,1,1
1761158580,100,0,0,136,184,2,0,0,6,1,0,0,10000000,136,184,2,0,0,6,1,0,0,10000000,22000,509184,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,29866,T,CORE-R6,5,3,1,1
1761158640,100,0,0,128,176,2,0,0,6,1,0,0,10000000,128,179,2,0,0,6,1,0,0,10000000,21237,517352,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,29920,T,CORE-R6,5,3,1,1
1761158700,100,0,0,120,168,2,0,0,6,1,0,0,10000000,120,173,2,0,0,6,1,0,0,10000000,20475,525520,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,29980,T,CORE-R6,5,3,1,1
1761158760,100,0,0,112,160,2,0,0,6,1,0,0,10000000,112,168,2,0,0,6,1,0,0,10000000,19712,533688,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,30045,T,CORE-R6,5,3,1,1
1761158820,100,0,0,123,171,2,0,0,6,1,0,0,10000000,120,176,2,0,0,6,1,0,0,10000000,19075,515456,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,30108,T,CORE-R6,5,3,1,1
1761158880,100,0,0,133,181,2,0,0,6,1,0,0,10000000,128,184,2,0,0,6,1,0,0,10000000,18437,497224,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,30161,T,CORE-R6,5,3,1,1
1761158940,100,0,0,144,192,2,0,0,6,1,0,0,10000000,136,192,2,0,0,6,1,0,0,10000000,17800,478992,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,30224,T,CORE-R6,5,3,1,1
1761159000,100,0,0,144,200,2,0,0,6,1,0,0,10000000,144,195,2,0,0,6,1,0,0,10000000,16416,442240,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,30281,T,CORE-R6,5,3,1,1
1761159060,100,0,0,144,208,2,0,0,6,1,0,0,10000000,152,197,2,0,0,6,1,0,0,10000000,15032,405488,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,30340,T,CORE-R6,5,3,1,1
1761159120,100,0,0,144,216,2,0,0,6,1,0,0,10000000,160,200,2,0,0,6,1,0,0,10000000,13648,368736,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,30404,T,CORE-R6,5,3,1,1
1761159180,100,0,0,136,200,2,0,0,6,1,0,0,10000000,147,189,2,0,0,6,1,0,0,10000000,13563,353877,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,30462,T,CORE-R6,5,3,1,1
1761159240,100,0,0,128,184,2,0,0,6,1,0,0,10000000,133,179,2,0,0,6,1,0,0,10000000,13477,339019,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,30521,T,CORE-R6,5,3,1,1
1761159300,100,0,0,120,168,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,13392,324160,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,30583,T,CORE-R6,5,3,1,1
1761159360,100,0,0,120,168,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,12696,316757,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,30640,T,CORE-R6,5,3,1,1
1761159420,100,0,0,120,168,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,12000,309355,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,30700,T,CORE-R6,5,3,1,1
1761159480,100,0,0,120,168,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,11304,301952,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,30762,T,CORE-R6,5,3,1,1
1761159540,100,0,0,120,168,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,7669,201693,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,30820,T,CORE-R6,5,3,1,1
1761159600,100,0,0,120,168,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,4035,101435,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,30879,T,CORE-R6,5,3,1,1
1761159660,100,0,0,120,168,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,400,1176,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,30944,T,CORE-R6,5,3,1,1
1761159720,100,0,0,120,168,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,621,1464,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,31000,T,CORE-R6,5,3,1,1
1761159780,100,0,0,120,168,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,843,1752,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,31062,T,CORE-R6,5,3,1,1
1761159840,100,0,0,120,168,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,1064,2040,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,31123,T,CORE-R6,5,3,1,1
1761159900,100,0,0,120,168,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,1435,2685,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,31181,T,CORE-R6,5,3,1,1
1761159960,100,0,0,120,168,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,1805,3331,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,31240,T,CORE-R6,5,3,1,1
1761160020,100,0,0,120,168,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,2176,3976,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,31303,T,CORE-R6,5,3,1,1
1761160080,100,0,0,120,168,2,0,0,6,1,0,0,10000000,123,171,2,0,0,6,1,0,0,10000000,1853,3536,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,31360,T,CORE-R6,5,3,1,1
1761160140,100,0,0,120,168,2,0,0,6,1,0,0,10000000,125,173,2,0,0,6,1,0,0,10000000,1531,3096,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,31420,T,CORE-R6,5,3,1,1
1761160200,100,0,0,120,168,2,0,0,6,1,0,0,10000000,128,176,2,0,0,6,1,0,0,10000000,1208,2656,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,31482,T,CORE-R6,5,3,1,1
1761160260,100,0,0,117,168,2,0,0,6,1,0,0,10000000,120,171,2,0,0,6,1,0,0,10000000,877,1960,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,31540,T,CORE-R6,5,3,1,1
1761160320,100,0,0,115,168,2,0,0,6,1,0,0,10000000,112,165,2,0,0,6,1,0,0,10000000,547,1264,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,31601,T,CORE-R6,5,3,1,1
1761160380,100,0,0,112,168,2,0,0,6,1,0,0,10000000,104,160,2,0,0,6,1,0,0,10000000,216,568,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,31663,T,CORE-R6,5,3,1,1
1761160440,100,0,0,115,168,2,0,0,6,1,0,0,10000000,109,163,2,0,0,6,1,0,0,10000000,829,1592,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,31720,T,CORE-R6,5,3,1,1
1761160500,100,0,0,117,168,2,0,0,6,1,0,0,10000000,115,165,2,0,0,6,1,0,0,10000000,1443,2616,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,31780,T,CORE-R6,5,3,1,1
1761160560,100,0,0,120,168,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,2056,3640,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,31843,T,CORE-R6,5,3,1,1
1761160620,100,0,0,123,173,2,0,0,6,1,0,0,10000000,125,171,2,0,0,6,1,0,0,10000000,1717,3152,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,31902,T,CORE-R6,5,3,1,1
1761160680,100,0,0,125,179,2,0,0,6,1,0,0,10000000,131,173,2,0,0,6,1,0,0,10000000,1379,2664,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,31961,T,CORE-R6,5,3,1,1
1761160740,100,0,0,128,184,2,0,0,6,1,0,0,10000000,136,176,2,0,0,6,1,0,0,10000000,1040,2176,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,32023,T,CORE-R6,5,3,1,1
1761160800,100,0,0,131,187,2,0,0,6,1,0,0,10000000,136,181,2,0,0,6,1,0,0,10000000,787,1691,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,32081,T,CORE-R6,5,3,1,1
1761160860,100,0,0,133,189,2,0,0,6,1,0,0,10000000,136,187,2,0,0,6,1,0,0,10000000,533,1205,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,32140,T,CORE-R6,5,3,1,1
1761160920,100,0,0,136,192,2,0,0,6,1,0,0,10000000,136,192,2,0,0,6,1,0,0,10000000,280,720,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,32206,T,CORE-R6,5,3,1,1
1761160980,100,0,0,141,197,2,0,0,6,1,0,0,10000000,141,197,2,0,0,6,1,0,0,10000000,296,728,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,32260,T,CORE-R6,5,3,1,1
1761161040,100,0,0,147,203,2,0,0,6,1,0,0,10000000,147,203,2,0,0,6,1,0,0,10000000,312,736,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,32321,T,CORE-R6,5,3,1,1
1761161100,100,0,0,152,208,2,0,0,6,1,0,0,10000000,152,208,2,0,0,6,1,0,0,10000000,328,744,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,32388,T,CORE-R6,5,3,1,1
1761161160,100,0,0,141,195,2,0,0,6,1,0,0,10000000,141,195,2,0,0,6,1,0,0,10000000,1179,2163,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,32441,T,CORE-R6,5,3,1,1
1761161220,100,0,0,131,181,2,0,0,6,1,0,0,10000000,131,181,2,0,0,6,1,0,0,10000000,2029,3581,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,32500,T,CORE-R6,5,3,1,1
1761161280,100,0,0,120,168,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,2880,5000,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,32561,T,CORE-R6,5,3,1,1
1761161340,100,0,0,123,171,2,0,0,6,1,0,0,10000000,123,171,2,0,0,6,1,0,0,10000000,2211,3907,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,32620,T,CORE-R6,5,3,1,1
1761161400,100,0,0,125,173,2,0,0,6,1,0,0,10000000,125,173,2,0,0,6,1,0,0,10000000,1541,2813,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,32680,T,CORE-R6,5,3,1,1
1761161460,100,0,0,128,176,2,0,0,6,1,0,0,10000000,128,176,2,0,0,6,1,0,0,10000000,872,1720,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,32768,T,CORE-R6,5,3,1,1
1761161520,100,0,0,120,171,2,0,0,6,1,0,0,10000000,120,171,2,0,0,6,1,0,0,10000000,731,1552,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,32804,T,CORE-R6,5,3,1,1
1761161580,100,0,0,112,165,2,0,0,6,1,0,0,10000000,112,165,2,0,0,6,1,0,0,10000000,589,1384,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,32861,T,CORE-R6,5,3,1,1
1761161640,100,0,0,104,160,2,0,0,6,1,0,0,10000000,104,160,2,0,0,6,1,0,0,10000000,448,1216,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,32923,T,CORE-R6,5,3,1,1
1761161700,100,0,0,109,163,2,0,0,6,1,0,0,10000000,109,163,2,0,0,6,1,0,0,10000000,597,1557,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,32980,T,CORE-R6,5,3,1,1
1761161760,100,0,0,115,165,2,0,0,6,1,0,0,10000000,115,165,2,0,0,6,1,0,0,10000000,747,1899,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,33040,T,CORE-R6,5,3,1,1
1761161820,100,0,0,120,168,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,896,2240,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,33107,T,CORE-R6,5,3,1,1
1761161880,100,0,0,120,168,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,1443,2989,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,33160,T,CORE-R6,5,3,1,1
1761161940,100,0,0,120,168,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,1989,3739,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,33221,T,CORE-R6,5,3,1,1
1761162000,100,0,0,120,168,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,2536,4488,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,33285,T,CORE-R6,5,3,1,1
1761162060,100,0,0,120,168,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,1856,3416,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,33340,T,CORE-R6,5,3,1,1
1761162120,100,0,0,120,168,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,1176,2344,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,33401,T,CORE-R6,5,3,1,1
1761162180,100,0,0,120,168,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,496,1272,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,33463,T,CORE-R6,5,3,1,1
1761162240,100,0,0,120,168,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,459,1213,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,33520,T,CORE-R6,5,3,1,1
1761162300,100,0,0,120,168,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,421,1155,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,33582,T,CORE-R6,5,3,1,1
1761162360,100,0,0,120,168,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,384,1096,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,33645,T,CORE-R6,5,3,1,1
1761162420,100,0,0,120,168,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,739,1720,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,33700,T,CORE-R6,5,3,1,1
1761162480,100,0,0,120,168,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,1093,2344,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,33700,T,CORE-R6,5,3,1,1
1761162540,100,0,0,120,168,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,1448,2968,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,33822,T,CORE-R6,5,3,1,1
1761162600,100,0,0,123,176,2,0,0,6,1,0,0,10000000,123,173,2,0,0,6,1,0,0,10000000,1317,2619,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,33880,T,CORE-R6,5,3,1,1
1761162660,100,0,0,125,184,2,0,0,6,1,0,0,10000000,125,179,2,0,0,6,1,0,0,10000000,1187,2269,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,33947,T,CORE-R6,5,3,1,1
1761162720,100,0,0,128,192,2,0,0,6,1,0,0,10000000,128,184,2,0,0,6,1,0,0,10000000,1056,1920,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,34003,T,CORE-R6,5,3,1,1
1761162780,100,0,0,131,192,2,0,0,6,1,0,0,10000000,131,184,2,0,0,6,1,0,0,10000000,971,1864,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,34060,T,CORE-R6,5,3,1,1
1761162840,100,0,0,133,192,2,0,0,6,1,0,0,10000000,133,184,2,0,0,6,1,0,0,10000000,885,1808,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,34120,T,CORE-R6,5,3,1,1
1761162900,100,0,0,136,192,2,0,0,6,1,0,0,10000000,136,184,2,0,0,6,1,0,0,10000000,800,1752,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,34181,T,CORE-R6,5,3,1,1
1761162960,100,0,0,136,192,2,0,0,6,1,0,0,10000000,139,187,2,0,0,6,1,0,0,10000000,661,1467,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,34242,T,CORE-R6,5,3,1,1
1761163020,100,0,0,136,192,2,0,0,6,1,0,0,10000000,141,189,2,0,0,6,1,0,0,10000000,523,1181,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,34301,T,CORE-R6,5,3,1,1
1761163080,100,0,0,136,192,2,0,0,6,1,0,0,10000000,144,192,2,0,0,6,1,0,0,10000000,384,896,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,34364,T,CORE-R6,5,3,1,1
1761163140,100,0,0,133,189,2,0,0,6,1,0,0,10000000,139,187,2,0,0,6,1,0,0,10000000,856,1605,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,34420,T,CORE-R6,5,3,1,1
1761163200,100,0,0,131,187,2,0,0,6,1,0,0,10000000,133,181,2,0,0,6,1,0,0,10000000,1328,2315,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,34480,T,CORE-R6,5,3,1,1
1761163260,100,0,0,128,184,2,0,0,6,1,0,0,10000000,128,176,2,0,0,6,1,0,0,10000000,1800,3024,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,34542,T,CORE-R6,5,3,1,1
1761163320,100,0,0,125,179,2,0,0,6,1,0,0,10000000,125,173,2,0,0,6,1,0,0,10000000,1307,2296,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,34602,T,CORE-R6,5,3,1,1
1761163380,100,0,0,123,173,2,0,0,6,1,0,0,10000000,123,171,2,0,0,6,1,0,0,10000000,813,1568,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,34661,T,CORE-R6,5,3,1,1
1761163440,100,0,0,120,168,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,320,840,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,34725,T,CORE-R6,5,3,1,1
1761163500,100,0,0,125,171,2,0,0,6,1,0,0,10000000,125,173,2,0,0,6,1,0,0,10000000,448,1085,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,34780,T,CORE-R6,5,3,1,1
1761163560,100,0,0,131,173,2,0,0,6,1,0,0,10000000,131,179,2,0,0,6,1,0,0,10000000,576,1331,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,34840,T,CORE-R6,5,3,1,1
1761163620,100,0,0,136,176,2,0,0,6,1,0,0,10000000,136,184,2,0,0,6,1,0,0,10000000,704,1576,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,34910,T,CORE-R6,5,3,1,1
1761163680,100,0,0,125,168,2,0,0,6,1,0,0,10000000,131,179,2,0,0,6,1,0,0,10000000,968,1981,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,34962,T,CORE-R6,5,3,1,1
1761163740,100,0,0,115,160,2,0,0,6,1,0,0,10000000,125,173,2,0,0,6,1,0,0,10000000,1232,2387,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,35021,T,CORE-R6,5,3,1,1
1761163800,100,0,0,104,152,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,1496,2792,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,35087,T,CORE-R6,5,3,1,1
1761163860,100,0,0,109,157,2,0,0,6,1,0,0,10000000,115,163,2,0,0,6,1,0,0,10000000,1400,2813,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,35140,T,CORE-R6,5,3,1,1
1761163920,100,0,0,115,163,2,0,0,6,1,0,0,10000000,109,157,2,0,0,6,1,0,0,10000000,1304,2835,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,35200,T,CORE-R6,5,3,1,1
1761163980,100,0,0,120,168,2,0,0,6,1,0,0,10000000,104,152,2,0,0,6,1,0,0,10000000,1208,2856,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,35263,T,CORE-R6,5,3,1,1
1761164040,100,0,0,120,168,2,0,0,6,1,0,0,10000000,109,157,2,0,0,6,1,0,0,10000000,944,2187,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,35320,T,CORE-R6,5,3,1,1
1761164100,100,0,0,120,168,2,0,0,6,1,0,0,10000000,115,163,2,0,0,6,1,0,0,10000000,680,1517,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,35380,T,CORE-R6,5,3,1,1
1761164160,100,0,0,120,168,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,416,848,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,35448,T,CORE-R6,5,3,1,1
1761164220,100,0,0,117,165,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,571,1069,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,35502,T,CORE-R6,5,3,1,1
1761164280,100,0,0,115,163,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,725,1291,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,35561,T,CORE-R6,5,3,1,1
1761164340,100,0,0,112,160,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,880,1512,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,35625,T,CORE-R6,5,3,1,1
1761164400,100,0,0,115,168,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,1355,2379,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,35681,T,CORE-R6,5,3,1,1
1761164460,100,0,0,117,176,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,1829,3245,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,35744,T,CORE-R6,5,3,1,1
1761164520,100,0,0,120,184,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,2304,4112,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,35808,T,CORE-R6,5,3,1,1
1761204720,100,0,0,120,176,2,0,0,6,1,0,0,10000000,128,176,2,0,0,6,1,0,0,10000000,14319,309521,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,0,35808,T,CORE-R6,5,3,1,1
1761205140,100,0,0,120,176,2,0,0,6,1,0,0,10000000,128,176,2,0,0,6,1,0,0,10000000,14444,312712,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,0,1701,T,CORE-R6,5,3,1,1
1761205200,100,0,0,120,176,2,0,0,6,1,0,0,10000000,128,176,2,0,0,6,1,0,0,10000000,14462,313168,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,1701,T,CORE-R6,5,3,1,1
1761205260,100,0,0,120,176,2,0,0,6,1,0,0,10000000,128,176,2,0,0,6,1,0,0,10000000,14480,313624,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,1818,T,CORE-R6,5,3,1,1
1761205320,100,0,0,128,176,2,0,0,6,1,0,0,10000000,124,176,2,0,0,6,1,0,0,10000000,15480,236960,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,1863,T,CORE-R6,5,3,1,1
